tweet_id,username,user_id,text,created_at,retweet_count,favorite_count,sentimiento
1884337114353205285,Gino Cesar Reynoso D,758005014954700800, felicitaciones presidente daniel noboa,Tue Jan 28 20:25:52 +0000 2025,0,2,positivo
1884336716326285320,Veinticuatro-Siete,1684018093213745152,el presidente de ecuador daniel noboa anunció medidas concretas tras un acuerdo de cooperación con edmundo gonzález presidente legítimo de venezuela noboa subrayó que se acabaron los tiempos de solo condenar uno tiene que actuar al presentar los siguientes puntos clave ,Tue Jan 28 20:24:17 +0000 2025,1,2,negativo
1884336649641009286,Gino Cesar Reynoso D,758005014954700800, felicitaciones daniel noboa presidente del ecuador,Tue Jan 28 20:24:01 +0000 2025,0,2,positivo
1884336605944779216,Daniel Noboa Azin,1293547356634439680,le cerramos la puerta a la dictadura a la corrupción y a todo aquello que amenaza la libertad y la justicia  por eso junto con el presidente  hemos decidido   1 declarar al tren de aragua como grupo terrorista para lograr una respuesta coordinada contra este ,Tue Jan 28 20:23:50 +0000 2025,4068,14807,negativo
1884336371403481445,Magdalena Chavarria,1658205331317751808, daniel noboa presidente todo 7,Tue Jan 28 20:22:54 +0000 2025,0,0,positivo
1884336130457227540,Noticias RNN,102798847,la opositora de venezuela maría corina machado tildó este martes de histórico el encuentro que sostuvo en quito el líder del antichavismo edmundo gonzález urrutia con el presidente de ecuador daniel noboa como parte de una gira internacional en busca de apoyos para,Tue Jan 28 20:21:57 +0000 2025,0,0,positivo
1884336043740319960,Disney Burbano,1807780910151979008, y el presidente daniel noboa qué tiene que ver con qué se pongan la camiseta sus adeptos y vayan a la plaza  acaso el contrata a personas a cambio de un sanduchito  como hacía el ,Tue Jan 28 20:21:36 +0000 2025,1,3,negativo
1884335788428513649,Diario Expreso,35047698,hoy rendimos homenaje al pueblo venezolano por su valor para enfrentar la corrupción los valores de edmundo gonzález son compartidos por ecuador afirmó daniel noboa al condecorar a edmundo gonzález reconocido como presidente electo de venezuela  lee más  ,Tue Jan 28 20:20:35 +0000 2025,11,26,positivo
1884335352846200990,Kely LDU,484983040, daniel noboa presidente  una sola vuelta todo 7,Tue Jan 28 20:18:52 +0000 2025,0,0,negativo
1884335226505322898,PrimeraPlanaECU,179350497,el presidente daniel noboa y edmundo gonzález urrutia a quien el gobierno ecuatoriano reconoce como presidente de venezuela acordaron este martes 28 de enero tres medidas contra el régimen de nicolás maduro  nosotros después de una larga conversación hemos llegado a ,Tue Jan 28 20:18:21 +0000 2025,1,3,negativo
1884335121979040033,ElCanciller.com,17706291,ahora daniel noboa presidente de ecuador declaró como grupo terrorista al tren de aragua una banda criminal venezolana además para cortar el financiamiento les venderá hasta 250000 barriles diarios de petróleo a los clientes del régimen de maduro ,Tue Jan 28 20:17:56 +0000 2025,0,5,negativo
1884335119986745779,Radio Quito,249828436,luego de la reunión celebrada esta tarde entre el presidente daniel noboa y el opositor venezolano edmundo gonzález urrutia el gobierno de ecuador definió tres puntos de cooperación con venezuela el universo ,Tue Jan 28 20:17:56 +0000 2025,0,0,positivo
1884335086474256586,AVG,2830775345,   primero que el presidente d recitador daniel noboa se preocupe de sus migrantes que están siendo desalojados y repatriados que diga si ya les tiene trabajo aquí en ecuador antes de estar viendo para otro lado primero los ecuatorianos eso debe hacer,Tue Jan 28 20:17:48 +0000 2025,0,0,negativo
1884335074751226048,Radio Platinum,250249738,luego de la reunión celebrada esta tarde entre el presidente daniel noboa y el opositor venezolano edmundo gonzález urrutia el gobierno de ecuador definió tres puntos de cooperación con venezuela el universo ,Tue Jan 28 20:17:45 +0000 2025,1,2,positivo
1884334945818353969,Radio Stereo Mundo 90. 5 La Mega,3072284435,  el presidente de ecuador daniel noboa anunció el 27 de enero la expansión del puerto de aguas profundas en posorja que pasará de 4675 a más de 700 metros de muelle    ,Tue Jan 28 20:17:14 +0000 2025,0,0,negativo
1884334884346552810,Noticias Venevision,44145131,  edmundo gonzález llegó a ecuador para reunirse con el presidente daniel noboa  más detalles aquí      ,Tue Jan 28 20:17:00 +0000 2025,2,1,neutral
1884334723218170095,+QNoticias!,1140294961,última hora  edmundo gonzález hoy en su visita a ecuador recibe la orden nacional al mérito de manos de su presidente daniel noboa el más alto reconocimiento de ecuador un símbolo de respaldo a la lucha democrática enfatizó ,Tue Jan 28 20:16:21 +0000 2025,0,0,positivo
1884334629622301013,Sergio Chamba Jara,1867988207826030592,  mil veces por nuestro presidente daniel noboa en plancha una sola vuelta jajaja,Tue Jan 28 20:15:59 +0000 2025,0,1,negativo
1884334425858826363,Jermhaenx Navarro,1445531555758178315, daniel noboa presidente de ecuador  declaró al tren de aragua organización terrorista y aparte  los 250mil barriles de petróleo que le vendía venezuela a chevrón ahora los surtirá ecuador,Tue Jan 28 20:15:11 +0000 2025,1,3,negativo
1884334150490173635,AVG,2830775345, migrante para daniel noboa presidente del ecuador,Tue Jan 28 20:14:05 +0000 2025,0,0,negativo
1884333619583308177,Noticias Caracol,17813487,  el líder opositor edmundo gonzález llegó a ecuador para reunirse con el presidente daniel noboa  más en  ,Tue Jan 28 20:11:58 +0000 2025,1,45,negativo
1884332457207685149,Darvinson Rojas Sánchez,85452226,el presidente de ecuador daniel noboa acordó declarar al tren de aragua como grupo terrorista ,Tue Jan 28 20:07:21 +0000 2025,36,68,negativo
1884332323648463071,Llamingo.Ec,1403500007324635144,don guille haciendo encuestas    en   filtró una supuesta encuesta realizada por el ex presidente  en la que señala que  1 luisa gonzález 45 2 daniel noboa 365 3 andrea gonzález 6 4 pedro granja 45 5 leónidas ,Tue Jan 28 20:06:49 +0000 2025,45,87,negativo
1884332239179395460,𝙋𝙤𝙡𝙞𝙖𝙣𝙖𝙡𝙞𝙩𝙞𝙘𝙖,2526472152, el presidente de ecuador daniel noboa declaró al tren de aragua como una organización terrorista y anunció que venderá 250 mil barriles a los países que dejen de comprarle petróleo a venezuela   vía  ,Tue Jan 28 20:06:29 +0000 2025,19,40,negativo
1884332222456455678,Yap Tv Radio,1493231445728448519,  el  presidente venezolano edmundo gonzález urrutia fue recibido con honores por el primer mandatario de ecuador daniel noboa  ciudadanos venezolanos radicados en el pais entonaron el himno nacional de venezuela frente al palacio de carondelet en quito  ,Tue Jan 28 20:06:25 +0000 2025,0,0,negativo
1884332083113517495,Darvinson Rojas Sánchez,85452226,el presidente de ecuador daniel noboa afirmó que su país está dispuesto a vender hasta 250 000 barriles de petróleo diarios a los compradores actuales de venezuela con el objetivo de detener el financiamiento al gobierno de nicolás maduro ,Tue Jan 28 20:05:52 +0000 2025,50,87,negativo
1884331532652793921,CruzaElDato,1785041861972733952, el presidente de ecuador daniel noboa  declara al tren de aragua como grupo terrorista y ofrece hasta 250 mil barriles de petróleo diarios para frenar el financiamiento de venezuela  te cruzamos el dato  el presidente de ecuador daniel noboa anunció tres ,Tue Jan 28 20:03:41 +0000 2025,5,16,negativo
1884331302184526076,El Emprendedor EC,531425904,el gobierno del presidente daniel noboa otorgó a edmundo gonzález urrutia la condecoración orden nacional al mérito en el grado de gran collar la ceremonia se llevó a cabo en el palacio de carondelet en la ciudad de quito tras una reunión entre el mandatario y gonzález ,Tue Jan 28 20:02:46 +0000 2025,0,0,positivo
1884331279576862887,Enfoke TV,1719086178656264192, este martes 28 de enero el presidente de ecuador daniel noboa otorgó la orden nacional al mérito en el grado gran collar al mandatario electo de venezuela edmundo gonzález en un acto celebrado en el palacio de carondelet  durante la entrega el equipo de ,Tue Jan 28 20:02:40 +0000 2025,0,0,negativo
1884331261134844362,El Telégrafo Ecuador,51254405,  estos son los tres acuerdos alcanzados entre el presidente daniel noboa y su homologo electo edmundo gonzález   ,Tue Jan 28 20:02:36 +0000 2025,1,3,positivo
1884331208110395718,EcuadorTV,133184048,  estos son los tres acuerdos alcanzados entre el presidente daniel noboa y su homologo electo edmundo gonzález   ,Tue Jan 28 20:02:23 +0000 2025,3,4,positivo
1884331109036748992,#VenezuelaLibre,827503192221048832, el presidente de ecuador daniel noboa se reunión con el presidente electo de venezuela edmundo gonzález urrutia el cual fue electo con más de 7 millones de votos,Tue Jan 28 20:02:00 +0000 2025,0,0,negativo
1884330990820286721,PanAm Post Español,2228816504,  quito 28 ene efe el presidente de ecuador daniel noboa anunció este martes que su gobierno declarará como grupo terrorista al tren de aragua la banda de crimen transnacional de origen venezolano y ofrecerá hasta 250000 barriles al día de petróleo como alternativa ,Tue Jan 28 20:01:32 +0000 2025,5,12,negativo
1884330985128615966,Maferegas💞⚔️💎🐊,305058336,el presidente de ecuador daniel noboa le dio al presidente de venezuela edmundo gonzález el recibimiento de estado que le corresponde ,Tue Jan 28 20:01:30 +0000 2025,2,1,positivo
1884330893503836254,Diario La Gaceta,630412452, el presidente de ecuador daniel noboa anunció una medida contundente contra el crimen organizado al informar que su gobierno clasificará al grupo tren de aragua como una organización terrorista   esta decisión busca fortalecer la lucha contra esta estructura ,Tue Jan 28 20:01:08 +0000 2025,0,0,positivo
1884329264235045221,"Soy de 1959, año de la Revelación",345654661,  te corrijo debes decir gracias daniel noboa no digas gracias a ecuador venezuela tiene un solo presidente  y guaidó machado ni edmundo han sido son o serán presidentes de la bolivariana república de venezuela refundada por el cmdte ,Tue Jan 28 19:54:40 +0000 2025,0,0,negativo
1884329154138759596,Adriana,111297829,   gracias presidente daniel noboa una venezolana más viviendo en ecuador,Tue Jan 28 19:54:14 +0000 2025,0,0,positivo
1884329077324337488,EFE Noticias,105082141,  el presidente de ecuador daniel noboa anuncia que su gobierno declarará como grupo terrorista al tren de aragua y ofrecerá hasta 250000 barriles al día de petróleo como alternativa a los países que ahora lo compran a venezuela ,Tue Jan 28 19:53:55 +0000 2025,158,290,negativo
1884328967093772544,lavozderiobamba,1002436290,el presidente daniel noboa anunció que durante la reunión que mantuvo con el líder opositor venezolano edmundo gonzález acordaron tres puntos uno de estos es la declaratoria del tren de aragua como grupo terrorista  ,Tue Jan 28 19:53:29 +0000 2025,0,0,negativo
1884328496492888221,Efecto Cocuyo,2941644267, el presidente de ecuador daniel noboa en una declaración conjunta con  edmundo gonzález urrutia anunció que su gobierno declarará a la banda criminal tren de aragua como una organización terrorista ,Tue Jan 28 19:51:37 +0000 2025,6,13,negativo
1884328466889486758,Ruddy Magno🇻🇪🇺🇸,1187364525797982208,por lo que veo más está haciendo el presidente de ecuador daniel noboa  por venezuela que  y  donald trump   los demás son unos bates quebrados  ,Tue Jan 28 19:51:30 +0000 2025,17,45,negativo
1884328454365020665,Diario El Mercurio,293192553, l edmundo gonzález y daniel noboa juntos en el balcón presidencial  desde el balcón presidencial el presidente  y su homólogo venezolano electo  saludaron a los ciudadanos venezolanos quienes se concentraron en la plaza de la independencia ,Tue Jan 28 19:51:27 +0000 2025,1,1,negativo
1884328322878042308,SUCESO GLOBAL,1873885469592743936, el presidente electo de venezuela edmundo se encuentra en ecuador junto al presidente daniel noboa frente a una multitud de venezolanos    ,Tue Jan 28 19:50:55 +0000 2025,0,0,neutral
1884328227541508460,Yadir Segura Perdomo,1471253687091830794,daniel noboa aquel cuyo gobierno ha estado más tiempo en estado de excepción que en democracía recibe al presidente designado por washinton en narnia el inmundo gonzalez no puede ser más patética la imagen    ,Tue Jan 28 19:50:33 +0000 2025,0,0,negativo
1884328084247306633,محمود ma,843049267900039169,  el presidente de venezuela edmundo gonzález urrrutia recibe la orden nacional al mérito en el grado de gran collar en el palacio de carondelet en quito de la mano del presidente daniel noboa de ecuador ,Tue Jan 28 19:49:59 +0000 2025,0,0,positivo
1884327924557287494,Voluntad Popular,77103484,orden nacional al mérito en el grandi gran collar   esta fuera la condecoración que otorgó el presidente de ecuador daniel noboa a nuestro presidente electo    gracias presidente noboa en nombre de los más de 7 millones que votamos por edmundo esta es una ,Tue Jan 28 19:49:20 +0000 2025,89,166,positivo
1884327861131305067,johnnyley54@gmail.co,722526365220782081, lo máximo mi presidente daniel noboa el domador de borregos vamos por un nuevo ecuador noboa presidente noboa presidente todo todito 777777777,Tue Jan 28 19:49:05 +0000 2025,2,2,positivo
1884327025986658517,El Pitazo,2828470096,  edmundo gonzález urrutia fue recibido por el presidente de  daniel noboa en el  donde la diáspora venezolana mostró su apoyo más detalles aquí ,Tue Jan 28 19:45:46 +0000 2025,0,1,positivo
1884326970043031691,El Diario,42832810,  el presidente de ecuador daniel noboa informó tras su encuentro con edmundo gonzález urrutia que su país declara al tren de aragua como grupo terrorista  el mandatario también señaló que ecuador está dispuesto a vender 250 mil barriles de crudo al día a los países ,Tue Jan 28 19:45:33 +0000 2025,6,16,negativo
1884326769500774641,El Pitazo,2828470096,  edmundo gonzález es recibido por el presidente daniel noboa y la diáspora venezolana en  más detalles ,Tue Jan 28 19:44:45 +0000 2025,16,34,positivo
1884326474142097517,MLnoticias1,250237132,edmundo gonzález urrutia recibió la condecoración orden nacional al mérito en el grado de gran collar por parte del gobierno del presidente daniel noboa con quien se reunió más temprano en el palacio carondelet en la ciudad de quito ,Tue Jan 28 19:43:35 +0000 2025,0,0,positivo
1884325973010833888,Papelón Con limón,1786813547705483264,  el presidente de ecuador daniel noboa acaba de ofrecer 250 mil  barriles de petróleo a países que le quiten a criminales de la de banda terrorista tren de aragua  ,Tue Jan 28 19:41:35 +0000 2025,0,0,negativo
1884325893822373893,Julio Guzman,2291721590,  la futura  votación  del srpresidente esta detenida  no esta llegando al votante su propuesta  falta mas ser propositivo de acciónes reales el equipo de asesores de campaña electoral no estan mejorando la imagen de daniel noboa,Tue Jan 28 19:41:16 +0000 2025,1,1,negativo
1884325667036357102,Quality Digital,1662890574632853506,    el presidente de la república daniel noboa recibió al mandatario venezolano electo edmundo gonzález  en el palacio de carondelet   ,Tue Jan 28 19:40:22 +0000 2025,0,0,negativo
1884325449846927722,CENTRO Digital,577162059,  ecuador está dispuesto a poner fin al financiamiento de la dictadura de nicolás maduro tras la reunión que mantuvo el presidente daniel noboa con el mandatario electo de venezuela edmundo gonzález se acordaron 3 puntos  los detalles  ,Tue Jan 28 19:39:30 +0000 2025,6,17,neutral
1884325251921895616,Eduardo Menoni,62957739, última hora el presidente de ecuador daniel noboa anunció que declarará al tren de aragua como grupo terrorista y ofreció vender 250 mil barriles diarios de petróleo a países que compran a la tiranía venezolana para que cese el financiamiento del régimen dictatorial  ,Tue Jan 28 19:38:43 +0000 2025,1990,8982,negativo
1884325204861575626,El Dato Ec 🇪🇨,1287473710174212096, el presidente daniel noboa dio a conocer tres puntos de cooperación en el marco de la visita del presidente electo de venezuela edmundo gonzález urrutia           ,Tue Jan 28 19:38:32 +0000 2025,11,61,positivo
1884324941803446730,Teleamazonas Noticias,3169785371,  el 6 de febrero estará listo el informe para el primer debate de la ley económica urgente sobre las mujeres emprendedoras que envió el presidente daniel noboa    vía  ,Tue Jan 28 19:37:29 +0000 2025,0,0,negativo
1884324451807863044,El Dato,1652356138040545288,el presidente electo de venezuela edmundo gonzález durante su discurso expresó su agradecimiento al pueblo ecuatoriano y al jefe de estado daniel noboa por el reconocimiento y el apoyo brindado a los miles de venezolanos que residen en ecuador     ,Tue Jan 28 19:35:33 +0000 2025,6,39,positivo
1884324380119052640,SAC - Noticias Políticas,1074823771490607106,presidente de ecuador daniel noboa luego de reunirse con el presidente electo edmundo gonzález envió un mensaje se acabaron los tiempos de condenar uno tiene que actuar de manera fuerte haciendo referencia al apoyo cooperación de la democracia en venezuela y la región ,Tue Jan 28 19:35:15 +0000 2025,0,1,negativo
1884323809773379761,Victor Marcano,103062860,presidente de ecuador daniel noboa declara como grupo terrorista al brazo armado de nicolás maduro el tren de aragua   también venderá 250 mil barriles diarios a quienes hoy compran petróleo a venezuela para limitar el financiamiento a la dictadura  ,Tue Jan 28 19:32:59 +0000 2025,0,2,negativo
1884323734779224099,TalCual,147589125,maría corina machado y juan pablo guanipa agradecieron apoyo del presidente daniel noboa   la coordinadora de la organización política vente venezuela maría corina machado y el dirigente político de primero justicia juan pablo guanipa enviaron este martes 28 de enero su,Tue Jan 28 19:32:42 +0000 2025,7,18,negativo
1884323339239567847,TalCual,147589125,maría corina machado y juan pablo guanipa agradecieron apoyo del presidente daniel noboa     haz clic en la imagen para más detalles  ,Tue Jan 28 19:31:07 +0000 2025,3,11,positivo
1884323086847095037,El Dato Ec 🇪🇨,1287473710174212096, el presidente electo de venezuela edmundo gonzález durante su discurso expresó su agradecimiento al pueblo ecuatoriano y al jefe de estado daniel noboa por el reconocimiento y el apoyo brindado a los miles de venezolanos que residen en ecuador    ,Tue Jan 28 19:30:07 +0000 2025,95,301,positivo
1884322773150937288,El Diario,42832810,  el gobierno de ecuador le otorgó a edmundo gonzález urrutia  la orden nacional al mérito en el grado gran collar  gonzález urrutia llegó el lunes  a ecuador y este martes  se reunió con el presidente de ese país daniel noboa  en ,Tue Jan 28 19:28:52 +0000 2025,3,8,positivo
1884322256614297825,EL SEMANARIO,156344442,el presidente daniel noboa confirió la condecoración de la orden al mérito en el grado de gran collar al presidente electo de venezuela edmundo gonzález ,Tue Jan 28 19:26:49 +0000 2025,0,0,positivo
1884321700592152949,LoraComent,167618083,  el presidente electo por quién por daniel noboa que yo sepa maduro es el presidente de venezuela ya han hecho costumbre antes fué guaido,Tue Jan 28 19:24:37 +0000 2025,0,0,negativo
1884321511617769510,SAC - Noticias Políticas,1074823771490607106,  el presidente de ecuador daniel noboa impusó al presidente electo de venezuela edmundo gonzález la condecoración orden nacional al mérito en el grado de gran collar ,Tue Jan 28 19:23:52 +0000 2025,0,0,positivo
1884321489329217794,Roberto Hernandez,1649100887497883677, daniel noboa 2025 presidente para desratizar rc5 plagas,Tue Jan 28 19:23:46 +0000 2025,0,0,negativo
1884321165058920848,Javier Vivas Santana,1432445636687826946,presidente edmundo gonzález urrutia   recibe del presidente daniel noboa   la orden gran collar la máxima condecoración del ecuador enhorabuena por venezuela y los venezolanos ,Tue Jan 28 19:22:29 +0000 2025,47,72,positivo
1884321068388655127,Radio i99,1858968253806112768,tras la reunión entre el presidente ecuatoriano daniel noboa y el líder opositor venezolano edmundo gonzález urrutia el gobierno de ecuador estableció puntos clave de cooperación con venezuela  el primero consiste en declarar al grupo tren de aragua como una organización ,Tue Jan 28 19:22:06 +0000 2025,0,1,neutral
1884321015930708287,Heisler,62284537,edmundo gonzález urrrutia recibe la orden nacional al mérito en el grado de gran collar en el palacio de carondelet en quito de la mano del presidente daniel noboa  cuales son los méritos  hasta los momentos es candidato ganador sin juramentación,Tue Jan 28 19:21:53 +0000 2025,0,1,positivo
1884320972641296847,Roberto Hernandez,1649100887497883677, patadas de ahogado esbirra correista daniel noboa presidente 2025 para desratizar de rc5 plagas hdgpta,Tue Jan 28 19:21:43 +0000 2025,0,0,negativo
1884320755330212130,VG,2356980624, cárcel para este narcodelincuente de patiño los ecuatorianos apoyamos la limpieza de la corrupcion en el ecuador y la esta realizando daniel noboa nuestro presidente,Tue Jan 28 19:20:51 +0000 2025,0,0,negativo
1884320753937703282,Liliana Franco,158921951,el presidente de ecuador daniel noboa y edmundo gonzález urrutia presidente de venezuela saludan desde el balcón del palacio de carondelet a cientos de venezolanos que se apostaron en la plaza grande para recibir a gonzález en esta cruzada que lleva a cabo en latinoamérica ,Tue Jan 28 19:20:51 +0000 2025,55,109,negativo
1884320748157980702,RITA LOOR,2560421959,que orgullo saber más de la formación académica y vida de nuestro candidato daniel noboa azin adn7                       vamos con fuerza a respaldar a todos los candidatos para tener una asamblea distinta todos somos adn7 noboa presidente  del ecuador ,Tue Jan 28 19:20:50 +0000 2025,0,0,positivo
1884320421304230248,DAViD.cu,1094621649922592769,daniel noboa aquel cuyo gobierno ha estado más tiempo en estado de excepción que en democracía recibe al presidente designado por washinton en narnia el inmundo gonzalez no puede ser más patética la imagen ,Tue Jan 28 19:19:32 +0000 2025,366,647,negativo
1884320032903278817,La República,66746614,  edmundo gonzález se reúne en ecuador con el mandatario daniel noboa venezolanos brindaron su apoyo al presidente electo  gonzález urrutia llegó a ecuador para fortalecer alianzas políticas y recabar apoyo en pro de la democracia en su país,Tue Jan 28 19:17:59 +0000 2025,2,11,positivo
1884319801595552121,TC Televisión,57333011,el presidente de la república daniel noboa azín otorga la condecoración orden nacional al mérito en el grado de gran collar a edmundo gonzález presidente electo de venezuela  más noticias en  ,Tue Jan 28 19:17:04 +0000 2025,143,642,positivo
1884319784986100035,Noticias Venevision,44145131,  edmundo gonzález llegó a ecuador para reunirse con el presidente daniel noboa  más detalles aquí      ,Tue Jan 28 19:17:00 +0000 2025,1,3,neutral
1884319689700172271,EDATV,1347214986515542019,   edmundo gonzález urrutia se reunió con el presidente de ecuador daniel noboa y recibirá el título honoris causa por su contribución a los valores fundamentales de la democracia ,Tue Jan 28 19:16:37 +0000 2025,9,16,positivo
1884319399169122769,Maria Delgado,628617335,   arrasa el suelo daniel noboa presidente  tooooodo 77777777,Tue Jan 28 19:15:28 +0000 2025,0,0,negativo
1884319313835786245,Radio City 89.3FM,313587802,el presidente daniel noboa recibió este martes al líder opositor venezolano edmundo gonzález urrutia en el palacio de carondelet en quito  ,Tue Jan 28 19:15:08 +0000 2025,0,1,negativo
1884319163239526767,NotiMundo,2457143496,declarar al tren de aragua como grupo terrorista y un convenio de cooperación fueron parte de los puntos abordados por el presidente daniel noboa y el líder opositor venezolano edmundo gonzález ,Tue Jan 28 19:14:32 +0000 2025,9,15,positivo
1884318648711762406,Juventud Venezolana en el Exterior,3023507133,en  agradecemos al presidente de ecuador daniel noboa entregó la condecoración orden nacional al mérito en el grado gran collar al presidente constitucional edmundo gonzález urrutia  ,Tue Jan 28 19:12:29 +0000 2025,0,0,positivo
1884318647696646184,Liliana Franco,158921951,quito el presidente de venezuela edmundo gonzález urrrutia recibe la orden nacional al mérito en el grado de gran collar en el palacio de carondelet de la mano del presidente daniel noboa de ecuador ,Tue Jan 28 19:12:29 +0000 2025,489,1133,positivo
1884318620894797907,Canal RTU,1684208554838728706,   el presidente daniel noboa condecoró a edmundo gonzález con la orden nacional al mérito en el grado de gran collar ecuador lo reconoce como el legítimo presidente de venezuela    ,Tue Jan 28 19:12:22 +0000 2025,1,2,positivo
1884318368435712432,Maria Delgado,628617335, por fin acerto ya era hora sr aguilar daniel noboa presidente,Tue Jan 28 19:11:22 +0000 2025,0,0,positivo
1884318284066980131,ladataecu,1866283581036732416, ecuador y venezuela fortalecen lazos en histórica visita oficial  el presidente electo de venezuela edmundo gonzález ha cumplido con éxito gran parte de su agenda oficial en ecuador tras su reunión con el presidente daniel noboa saludó a la comunidad venezolana ,Tue Jan 28 19:11:02 +0000 2025,2,5,positivo
1884318070375629283,El Universo,8225692,el presidente daniel noboa recibió este martes al líder opositor venezolano edmundo gonzález urrutia en el palacio de carondelet en quito  ,Tue Jan 28 19:10:11 +0000 2025,6,41,negativo
1884318023479177598,Pulso Latam,1273773844759805954, el presidente de la república daniel noboa recibió este martes 28 de enero con honores en el palacio de carondelet en quito a edmundo gonzález opositor al gobierno de nicolás maduro quien se reunió con los ministros del gabinete   el político fue recibido con ,Tue Jan 28 19:10:00 +0000 2025,2,1,negativo
1884317781195424100,Revista Semana,18079284,  edmundo gonzález se reúne con el presidente de ecuador daniel noboa  ,Tue Jan 28 19:09:02 +0000 2025,6,30,positivo
1884316802060005460,TalCual,147589125,edmundo gonzález en ecuador sigamos unidos hasta hacer valer la contundente victoria   edmundo gonzález urrutia fue recibido en ecuador con honores de jefe del estado este martes 28 de enero el exdiplomático se reunió con el presidente daniel noboa en el palacio de carondelet,Tue Jan 28 19:05:09 +0000 2025,11,16,positivo
1884316404058579272,Primicias,1051801902474821632,estoy seguro de que pronto muy pronto podremos recibirlos en caracas como huéspedes de un gobierno legítimo expresó edmundo gonzález al presidente daniel noboa  ,Tue Jan 28 19:03:34 +0000 2025,7,28,neutral
1884316293706441185,La Hora Tungurahua,801181580375060480,   tras estrechar sus manos edmundo gonzález y daniel noboa mantienen un diálogo privado  conoce más sobre la visita del presidente electo de venezuela a ecuador   ,Tue Jan 28 19:03:07 +0000 2025,0,0,positivo
1884316248802222180,Monitoreamos,1253485143156817925, el presidente de ecuador daniel noboa entregó la condecoración orden nacional al mérito en el grado gran collar a edmundo gonzález urrutia  ,Tue Jan 28 19:02:57 +0000 2025,407,939,positivo
1884316035278610743,ANARQUISTA 🇪🇨,1495113433389350914,   un presidente bruto y asesino daniel noboa ,Tue Jan 28 19:02:06 +0000 2025,0,1,positivo
1884315532876472698,Gabriel Macias Brito,798278949579194368,solo un hombre que haya recibido tantos ataque en su vida podría entender a daniel noboa al presidente ,Tue Jan 28 19:00:06 +0000 2025,0,4,negativo
1884315472423801221,Primicias,1051801902474821632,tras una reunión con edmundo gonzález el presidente daniel noboa lo condecoró y luego anunció que acordaron tres puntos uno de estos es la declaratoria del tren de aragua como grupo terrorista  ,Tue Jan 28 18:59:52 +0000 2025,53,193,negativo
1884315172887748904,francojc,111590895,momento de la condecoración otorgada por daniel noboa pdte de ecuador al pdte gonzález   imposición orden nacional al mérito en grado de gran collar al excelentísimo sr edmundo gonzález urrutia presidente de la república bolivariana de venezuela  maría corina machado ,Tue Jan 28 18:58:40 +0000 2025,1,1,positivo
1884315094634373389,El Dato Ec 🇪🇨,1287473710174212096, ecuador está dispuesto a vender hasta 250 mil barriles de petróleo a las naciones que hoy en día compran el petróleo a venezuela  el presidente de la república del ecuador daniel noboa azín anunció tres puntos de cooperación que establecieron con el presidente electo ,Tue Jan 28 18:58:22 +0000 2025,77,277,negativo
1884315091279175747,Periódico El Litoral,202500481,el presidente daniel noboa y miles de migrantes venezolanos reciben a edmundo gonzález en carondelet ,Tue Jan 28 18:58:21 +0000 2025,0,0,negativo
1884314878628008260,Liliana Franco,158921951,el presidente de ecuador daniel noboa recibió a edmundo gonzález urrutia en el palacio de carondelet de quito ratificando su compromiso por el restablecimiento de la democracia en venezuela ,Tue Jan 28 18:57:30 +0000 2025,43,65,negativo
1884314171812241720,ANONYMOUS,1729169377,el presidente de ecuador daniel noboa se reunió con edmundo gonzález ,Tue Jan 28 18:54:42 +0000 2025,0,0,negativo
1884314002316292487,Widman Arias,803787107953217537,   pssssfff presidente daniel noboa una vez que termine de saludar con el dizque presidente de venezuela se preocupa de lo más importante en el  durante su gobierno la pobreza   ,Tue Jan 28 18:54:01 +0000 2025,1,0,negativo
1884313834149818537,ULTIMA HORA ECUADOR,1712937502351245312,3 acuerdos del presidente daniel noboa con edmundo gonzález presidente electo de venezuela ,Tue Jan 28 18:53:21 +0000 2025,0,9,positivo
1884313481090056355,CENTRO Digital,577162059,  bienvenido presidente electo de venezuela edmundo gonzález fue recibido con honores en carondelet donde se reunió con su par ecuatoriano daniel noboa  ,Tue Jan 28 18:51:57 +0000 2025,4,12,positivo
1884313455077023757,Xavier Velasquez,2605203934,segun datos de comunicaliza daniel noboa gana en primera vuelta aquí te cuento              ,Tue Jan 28 18:51:51 +0000 2025,0,0,negativo
1884312779596939387,Belén Merizalde,215135466,el presidente daniel noboa anunció tres acciones para luchar contra el régimen de nicolás maduro  1 declarar al tren de aragua como grupo terrorista 2 vender hasta 250 mil barriles de petróleo a países que sancionen a venezuela 3 convenio anticorrupción  vía  ,Tue Jan 28 18:49:10 +0000 2025,0,14,negativo
1884312730355835142,ES RE VIRAL,245766842,   el presidente daniel noboa otorgó a edmundo gonzález la condecoración con la orden nacional al mérito en el grado de gran collar el evento se efectuó en el salón amarillo de carondelet la canciller gabriela sommerfeld dio lectura al decreto  ,Tue Jan 28 18:48:58 +0000 2025,3,10,negativo
1884312720373113242,CENTRO Digital,577162059,  el mandatario electo de venezuela edmundo gonzález fue condecorado en el palacio de carondelet por el presidente ecuatoriano daniel noboa a través del decreto ejecutivo 514 noboa le otorgó la orden nacional al mérito en el grado de gran collar destacando su lucha ,Tue Jan 28 18:48:56 +0000 2025,29,68,positivo
